 I liked a  video  Musical.ly Launches Live.ly App for Livestreaming,"[0.6, 0.8]","[0.286, 0.714, 0.0]",2
 Follow @ iiam.jai_ on musical.ly and check out those amazing music videos!  I'll add u back ,"[0.37500000000000006, 0.45]","[0.239, 0.761, 0.0]",4
 This musical.ly app is soooooo fun! Follow me @ mallory.86 and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
 Why lip sync on snapchat just download the musical.ly app geez,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
 Check out this musical made by evangelys14 with musical.ly app . Get the app and follow me:  ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
 This musical.ly app is soooooo fun! Follow me @ bruhitzroxy and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
 Is Musical.ly the Next Vine? Already the App is Minting New Stars - W Magazine  ,"[0.06818181818181818, 0.22727272727272727]","[0.0, 1.0, 0.0]",2
 This musical.ly app is soooooo fun! Follow me @ thor_noah and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
" ""I just went on the musical.ly app for 30 minutes and now I'm going drink a nice","[0.6, 1.0]","[0.157, 0.843, 0.0]",3
 This musical.ly app is soooooo fun! Follow me @ andy_3117 and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
 This musical.ly app is soooooo fun! Follow me @ heresyousef and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
 Check out this musical made by mrdestroye657 with musical.ly app  . Get the app and follow me ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
  Musical.ly App Review ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 This musical.ly app is soooooo fun! Follow me @ wow_.alyssie and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
 This musical.ly app is soooooo fun! Follow me @ am20052 and check out my music videos!  ,"[0.46875, 0.2]","[0.217, 0.783, 0.0]",3
 @ spicymods on musical.ly and check out those amazing music videos!  ,"[0.7500000000000001, 0.9]","[0.313, 0.687, 0.0]",3
